id_estudiante,id_periodo,programa,cohorte,estatus_academico,cluster,distance_to_centroid,membership_score
IAG20200167,2022-2,Ingeniería Agroindustrial,2020,Regular,0,5.329941593819318,0.15797934075354186
IAG20200171,2022-1,Ingeniería Agroindustrial,2020,Irregular,0,2.983361969946218,0.25104422032063073
IAG20200171,2022-2,Ingeniería Agroindustrial,2020,Irregular,0,3.360612035892781,0.22932560653616196
IAG20200171,2023-2,Ingeniería Agroindustrial,2020,Irregular,1,4.308140211836636,0.18838989930410982
IAG20200171,2024-2,Ingeniería Agroindustrial,2020,Irregular,0,5.100076543110877,0.16393236919778495
IAG20200171,2025-1,Ingeniería Agroindustrial,2020,Irregular,1,4.682824176134356,0.17596884383641673
IAG20200194,2022-1,Ingeniería Agroindustrial,2020,Regular,0,2.534984774704232,0.28288664979714623
IAG20200194,2022-2,Ingeniería Agroindustrial,2020,Regular,0,3.397215449086405,0.2274166484627827
IAG20200194,2023-2,Ingeniería Agroindustrial,2020,Regular,0,3.3556963022447874,0.22958441787702963
IAG20200249,2022-1,Ingeniería Agroindustrial,2020,Regular,0,5.469671744716779,0.1545673473799677
IAG20200249,2023-1,Ingeniería Agroindustrial,2020,Irregular,1,3.4491928281987754,0.2247598696244512
IAG20200267,2022-1,Ingeniería Agroindustrial,2020,Regular,0,4.11322803600613,0.195571172057698
IAG20200267,2022-2,Ingeniería Agroindustrial,2020,Regular,0,3.9802256737764323,0.20079411366146277
IAG20200267,2023-1,Ingeniería Agroindustrial,2020,Regular,0,2.773981595418764,0.2649721453898715
IAG20200290,2022-2,Ingeniería Agroindustrial,2020,Regular,1,5.588863601148751,0.15177124016130075
IAG20200290,2023-1,Ingeniería Agroindustrial,2020,Irregular,1,5.77264001221185,0.14765290908669068
IAG20200369,2022-1,Ingeniería Agroindustrial,2020,Regular,0,3.013053486272015,0.24918681084636246
IAG20200369,2022-2,Ingeniería Agroindustrial,2020,Regular,0,2.9587223927399684,0.2526067505602143
IAG20200369,2024-1,Ingeniería Agroindustrial,2020,Irregular,0,3.541725145383241,0.22018065118196795
IAG20200369,2025-1,Ingeniería Agroindustrial,2020,Irregular,0,6.567178083441699,0.13214965856138286
IAG20200376,2022-1,Ingeniería Agroindustrial,2020,Irregular,0,3.1038285773584438,0.243674895563908
IAG20200376,2022-2,Ingeniería Agroindustrial,2020,Irregular,1,5.276276925231062,0.15933012706624397
IAG20200376,2023-1,Ingeniería Agroindustrial,2020,Irregular,0,3.4029682221424684,0.22711951337077868
IAG20210043,2022-1,Ingeniería Agroindustrial,2021,Regular,0,5.396921893908399,0.15632518523514735
IAG20210043,2022-2,Ingeniería Agroindustrial,2021,Regular,0,2.923733344126573,0.2548593169555973
IAG20210061,2022-1,Ingeniería Agroindustrial,2021,Regular,0,4.479046629004821,0.1825135042118876
IAG20210083,2023-2,Ingeniería Agroindustrial,2021,Irregular,1,3.908036980570256,0.2037474460683081
IAG20210083,2024-1,Ingeniería Agroindustrial,2021,Irregular,0,6.443100616569976,0.13435261076194246
IAG20210083,2024-2,Ingeniería Agroindustrial,2021,Irregular,1,3.733744847966288,0.2112492396859159
IAG20210083,2025-1,Ingeniería Agroindustrial,2021,Irregular,1,8.976026447224498,0.10024031164013375
IAG20210108,2023-1,Ingeniería Agroindustrial,2021,Regular,0,3.264377678640417,0.23450080535990975
IAG20210108,2023-2,Ingeniería Agroindustrial,2021,Regular,0,3.225901490756064,0.2366358993903306
IAG20210108,2024-1,Ingeniería Agroindustrial,2021,Regular,0,3.224232744324384,0.23672938034571722
IAG20210133,2022-1,Ingeniería Agroindustrial,2021,Regular,0,5.342071577039951,0.15767718605073394
IAG20210133,2022-2,Ingeniería Agroindustrial,2021,Regular,0,2.2270544197954,0.3098801166369551
IAG20210133,2023-1,Ingeniería Agroindustrial,2021,Regular,0,4.079096890263228,0.1968853954956103
IAG20210138,2022-1,Ingeniería Agroindustrial,2021,Regular,0,2.4447064161332785,0.2903005014640729
IAG20210138,2022-2,Ingeniería Agroindustrial,2021,Regular,0,2.5792385566962035,0.2793890332146635
IAG20210176,2022-1,Ingeniería Agroindustrial,2021,Irregular,1,4.826858587112178,0.171619061120137
IAG20210176,2022-2,Ingeniería Agroindustrial,2021,Irregular,0,4.916309011494393,0.16902430181675235
IAG20210176,2023-1,Ingeniería Agroindustrial,2021,Irregular,0,3.860199241189522,0.20575288180063428
IAG20210176,2023-2,Ingeniería Agroindustrial,2021,Regular,0,2.231711897707543,0.30943352367188515
IAG20210176,2024-1,Ingeniería Agroindustrial,2021,Irregular,1,7.269117741783402,0.12093188550781594
IAG20210196,2022-1,Ingeniería Agroindustrial,2021,Irregular,1,3.7110488096576706,0.21226695803915163
IAG20210196,2022-2,Ingeniería Agroindustrial,2021,Irregular,0,3.102322877439838,0.24376433300737071
IAG20210196,2023-1,Ingeniería Agroindustrial,2021,Irregular,0,3.458716933997289,0.22427976810438355
IAG20210196,2023-2,Ingeniería Agroindustrial,2021,Irregular,0,2.2513579804954245,0.3075637951892413
IAG20210196,2024-1,Ingeniería Agroindustrial,2021,Irregular,0,3.7910042647448017,0.20872450633338482
IAG20210215,2022-1,Ingeniería Agroindustrial,2021,Irregular,1,6.033444512677979,0.14217784731186436
IAG20210238,2022-1,Ingeniería Agroindustrial,2021,Regular,0,2.087998140718042,0.32383439187158103
IAG20210238,2022-2,Ingeniería Agroindustrial,2021,Regular,0,4.439722750561531,0.18383289844997563
IAG20210238,2023-1,Ingeniería Agroindustrial,2021,Regular,0,2.8865151017439943,0.25729991362989185
IAG20210238,2023-2,Ingeniería Agroindustrial,2021,Regular,0,3.525902512842026,0.220950406501808
IAG20210238,2024-1,Ingeniería Agroindustrial,2021,Regular,0,3.483923973124081,0.22301894635008065
IAG20210238,2024-2,Ingeniería Agroindustrial,2021,Regular,0,4.8877815057426295,0.16984325913328358
IAG20210315,2022-2,Ingeniería Agroindustrial,2021,Regular,0,3.3361049956426028,0.2306217217998435
IAG20210315,2023-1,Ingeniería Agroindustrial,2021,Regular,0,2.3863130403333424,0.29530642562849474
IAG20210315,2023-2,Ingeniería Agroindustrial,2021,Regular,0,2.7387993466051066,0.26746554369332953
IAG20210316,2022-1,Ingeniería Agroindustrial,2021,Regular,0,2.7789759489327874,0.2646219540726127
IAG20210316,2022-2,Ingeniería Agroindustrial,2021,Regular,0,2.825204362272065,0.2614239411266455
IAG20210339,2022-1,Ingeniería Agroindustrial,2021,Regular,0,4.161499745187707,0.19374213879063812
IAG20210339,2023-1,Ingeniería Agroindustrial,2021,Irregular,1,6.284305848919825,0.1372814405024314
IAG20210339,2023-2,Ingeniería Agroindustrial,2021,Irregular,1,3.4876820064228355,0.22283218787979756
IAG20210339,2024-1,Ingeniería Agroindustrial,2021,Irregular,1,4.302910952829128,0.18857567266267128
IAG20210339,2024-2,Ingeniería Agroindustrial,2021,Irregular,1,5.782290996252909,0.14744280370047252
IAG20210345,2022-1,Ingeniería Agroindustrial,2021,Regular,0,4.348513546841505,0.1869678353138952
IAG20210345,2023-1,Ingeniería Agroindustrial,2021,Regular,0,2.5472069003829354,0.2819119459572674
IAG20210345,2023-2,Ingeniería Agroindustrial,2021,Regular,0,2.522696387978477,0.28387345654101537
IAG20210355,2022-2,Ingeniería Agroindustrial,2021,Regular,0,3.0428270894795313,0.24735166205902187
IAG20210355,2023-1,Ingeniería Agroindustrial,2021,Regular,1,4.488388535826231,0.18220284396273312
IAG20210355,2024-1,Ingeniería Agroindustrial,2021,Regular,0,3.544649962813818,0.22003894869404872
IAG20210355,2025-1,Ingeniería Agroindustrial,2021,Regular,0,5.982907368900907,0.14320682592090545
IAG20210361,2022-1,Ingeniería Agroindustrial,2021,Regular,0,3.9500305771856348,0.20201895410685627
IAG20210361,2022-2,Ingeniería Agroindustrial,2021,Regular,0,2.7706354968326607,0.26520728424691314
IAG20210361,2023-1,Ingeniería Agroindustrial,2021,Regular,0,3.2153367944260918,0.2372289685897204
IAG20210361,2023-2,Ingeniería Agroindustrial,2021,Regular,0,3.549025185457764,0.21982731667364266
IAG20210386,2022-1,Ingeniería Agroindustrial,2021,Regular,0,2.8607097907087597,0.2590197280320356
IAG20210386,2022-2,Ingeniería Agroindustrial,2021,Regular,0,4.311055851633269,0.1882864778559008
IAG20210386,2023-2,Ingeniería Agroindustrial,2021,Regular,0,2.4488934678956484,0.289948068651176
IAG20210386,2024-1,Ingeniería Agroindustrial,2021,Regular,0,3.473685509531832,0.22352934685939724
IAG20210386,2024-2,Ingeniería Agroindustrial,2021,Regular,0,3.519433728177936,0.22126665864467981
IAG20220048,2022-2,Ingeniería Agroindustrial,2022,Irregular,0,2.803456993770518,0.2629187083324058
IAG20220048,2023-2,Ingeniería Agroindustrial,2022,Irregular,0,2.8780352015495967,0.2578625381225052
IAG20220048,2024-1,Ingeniería Agroindustrial,2022,Irregular,0,3.0118522253119218,0.249261424359231
IAG20220062,2022-1,Ingeniería Agroindustrial,2022,Regular,0,4.1565387444403825,0.19392853415058084
IAG20220062,2022-2,Ingeniería Agroindustrial,2022,Regular,0,4.727861628012671,0.1745852230628969
IAG20220062,2023-1,Ingeniería Agroindustrial,2022,Regular,0,2.999264383859173,0.25004598446553045
IAG20220062,2023-2,Ingeniería Agroindustrial,2022,Regular,0,3.7866441027966804,0.20891463382784872
IAG20220072,2022-1,Ingeniería Agroindustrial,2022,Irregular,0,3.1244702432135365,0.2424553799716253
IAG20220072,2022-2,Ingeniería Agroindustrial,2022,Irregular,0,2.5345019691110604,0.28292529152317986
IAG20220087,2022-1,Ingeniería Agroindustrial,2022,Regular,0,4.583711117459857,0.17909235971629567
IAG20220087,2022-2,Ingeniería Agroindustrial,2022,Regular,0,2.4039080962880117,0.2937799645914376
IAG20220087,2024-1,Ingeniería Agroindustrial,2022,Regular,0,2.2554907801251476,0.3071733472891476
IAG20220087,2024-2,Ingeniería Agroindustrial,2022,Regular,1,3.4922155849152055,0.22260730392325456
IAG20220087,2025-1,Ingeniería Agroindustrial,2022,Regular,0,4.073895802510527,0.19708721639597077
IAG20220113,2022-1,Ingeniería Agroindustrial,2022,Irregular,1,4.052077761657061,0.1979383626256782
IAG20220113,2022-2,Ingeniería Agroindustrial,2022,Irregular,1,4.267739171405692,0.18983475974440678
IAG20220113,2023-1,Ingeniería Agroindustrial,2022,Irregular,1,3.7154519385275235,0.21206875036293257
IAG20220113,2023-2,Ingeniería Agroindustrial,2022,Irregular,1,5.686835632146629,0.1495475670424064
IAG20220113,2024-1,Ingeniería Agroindustrial,2022,Irregular,1,5.194331687602375,0.16143791621644135
IAG20220116,2022-2,Ingeniería Agroindustrial,2022,Egresado,0,2.903321926473355,0.25619203817592834
IAG20220116,2023-1,Ingeniería Agroindustrial,2022,Egresado,0,2.904466448276863,0.25611694023938264
IAG20220116,2024-2,Ingeniería Agroindustrial,2022,Egresado,0,3.0758626179472213,0.24534683666635526
IAG20220116,2025-1,Ingeniería Agroindustrial,2022,Egresado,0,2.7511193826432745,0.2665870898769788
IAG20220135,2022-1,Ingeniería Agroindustrial,2022,Regular,0,2.784808841311925,0.26421413654629144
IAG20220135,2022-2,Ingeniería Agroindustrial,2022,Regular,0,2.878809626193168,0.2578110545171157
IAG20220135,2023-2,Ingeniería Agroindustrial,2022,Regular,0,2.421897198757895,0.29223554710030075
IAG20220135,2024-2,Ingeniería Agroindustrial,2022,Regular,0,4.069611066193987,0.19725379066421173
IAG20220135,2025-1,Ingeniería Agroindustrial,2022,Regular,0,4.679181302286783,0.17608171790489227
IAG20220148,2022-1,Ingeniería Agroindustrial,2022,Regular,0,3.5639492047488237,0.2191084859050343
IAG20220148,2022-2,Ingeniería Agroindustrial,2022,Regular,0,4.407712157922283,0.18492108507199348
IAG20220148,2023-1,Ingeniería Agroindustrial,2022,Regular,0,3.0485617041309157,0.2470012989995085
IAG20220148,2023-2,Ingeniería Agroindustrial,2022,Regular,0,3.307992438832415,0.23212668411066845
IAG20220223,2022-1,Ingeniería Agroindustrial,2022,Regular,0,5.595053851837938,0.1516287846112607
IAG20220229,2023-1,Ingeniería Agroindustrial,2022,Egresado,1,4.5653770919528,0.1796823437976808
IAG20220229,2024-1,Ingeniería Agroindustrial,2022,Egresado,0,3.6437523424721223,0.21534309460345713
IAG20220229,2025-1,Ingeniería Agroindustrial,2022,Egresado,0,4.37965455692656,0.1858855414261595
IAG20220232,2022-1,Ingeniería Agroindustrial,2022,Irregular,0,2.608045331910407,0.2771583802331316
IAG20220232,2023-1,Ingeniería Agroindustrial,2022,Irregular,0,2.33042589683496,0.3002618977201507
IAG20220232,2024-1,Ingeniería Agroindustrial,2022,Irregular,0,2.7571396946867384,0.26615991984918136
IAG20220232,2025-1,Ingeniería Agroindustrial,2022,Irregular,0,6.34383298192818,0.13616867410530928
IAG20220242,2022-1,Ingeniería Agroindustrial,2022,Regular,0,3.817876580212762,0.20756031902250163
IAG20220244,2022-2,Ingeniería Agroindustrial,2022,Regular,0,3.9934350621438415,0.20026294275481535
IAG20220244,2023-1,Ingeniería Agroindustrial,2022,Regular,0,1.8208066434301193,0.3545085241234378
IAG20220244,2023-2,Ingeniería Agroindustrial,2022,Regular,0,3.0681598614738754,0.24581138255410268
IAG20220244,2024-1,Ingeniería Agroindustrial,2022,Regular,0,3.229467120054022,0.2364364047798124
IAG20220258,2022-2,Ingeniería Agroindustrial,2022,Regular,0,2.390259916830239,0.29496263547101753
IAG20220258,2023-1,Ingeniería Agroindustrial,2022,Regular,0,2.976943096564484,0.2514494111982287
IAG20220258,2023-2,Ingeniería Agroindustrial,2022,Regular,0,2.8686957405375466,0.2584850469168848
IAG20220258,2024-2,Ingeniería Agroindustrial,2022,Regular,0,2.8941328029280773,0.25679658363168295
IAG20220258,2025-1,Ingeniería Agroindustrial,2022,Regular,0,5.409860324236065,0.15600963974502538
IAG20220262,2022-2,Ingeniería Agroindustrial,2022,Regular,0,5.444404555904521,0.1551733742543794
IAG20220262,2023-1,Ingeniería Agroindustrial,2022,Regular,0,2.5515787832007963,0.2815649211359372
IAG20220262,2023-2,Ingeniería Agroindustrial,2022,Regular,0,3.209679005377429,0.23754780322266933
IAG20220262,2024-1,Ingeniería Agroindustrial,2022,Regular,0,3.315712399298335,0.23171145513834146
IAG20220264,2022-1,Ingeniería Agroindustrial,2022,Regular,0,4.741413386663612,0.17417314041919374
IAG20220264,2022-2,Ingeniería Agroindustrial,2022,Regular,0,3.847115778509106,0.20630825540288283
IAG20220264,2023-1,Ingeniería Agroindustrial,2022,Regular,0,3.957496206061071,0.2017147282487867
IAG20220276,2022-1,Ingeniería Agroindustrial,2022,Baja Temporal,1,6.6221701229965095,0.13119623202622369
IAG20220276,2023-1,Ingeniería Agroindustrial,2022,Baja Temporal,0,6.236611139866327,0.13818622842548808
IAG20220276,2024-1,Ingeniería Agroindustrial,2022,Baja Temporal,0,4.7211975725986,0.17478858006747605
IAG20220276,2024-2,Ingeniería Agroindustrial,2022,Baja Temporal,1,6.192306549096444,0.13903745525496658
IAG20220279,2022-1,Ingeniería Agroindustrial,2022,Regular,0,4.807264851375791,0.17219810454539392
IAG20220279,2023-2,Ingeniería Agroindustrial,2022,Regular,0,2.3949481880468513,0.29455530529769597
IAG20220279,2024-2,Ingeniería Agroindustrial,2022,Regular,0,2.4971470865743597,0.2859473665946241
IAG20220279,2025-1,Ingeniería Agroindustrial,2022,Regular,0,3.637758636596206,0.21562139782546572
IAG20220280,2022-1,Ingeniería Agroindustrial,2022,Regular,0,3.600379768061953,0.21737335837847138
IAG20220280,2022-2,Ingeniería Agroindustrial,2022,Regular,0,4.913727370127247,0.1690980894809973
IAG20220280,2023-1,Ingeniería Agroindustrial,2022,Regular,0,6.695013124666473,0.12995429426812619
IAG20220289,2023-2,Ingeniería Agroindustrial,2022,Regular,0,4.238991098463339,0.19087644571362458
IAG20220289,2024-1,Ingeniería Agroindustrial,2022,Regular,0,1.7803320538004161,0.35966926994677023
IAG20220289,2024-2,Ingeniería Agroindustrial,2022,Regular,0,2.9139559106024713,0.2554959797301526
IAG20220371,2022-1,Ingeniería Agroindustrial,2022,Irregular,1,5.849071629611104,0.1460051893276492
IAG20220371,2022-2,Ingeniería Agroindustrial,2022,Irregular,1,5.007521031941384,0.16645801066414928
IAG20220371,2023-1,Ingeniería Agroindustrial,2022,Irregular,1,5.164775375516054,0.1622119118843466
IAG20220371,2023-2,Ingeniería Agroindustrial,2022,Irregular,1,5.974316280959089,0.143383230658774
IAG20220382,2022-1,Ingeniería Agroindustrial,2022,Regular,0,3.2768286972794853,0.23381810934726133
IAG20220382,2022-2,Ingeniería Agroindustrial,2022,Regular,0,4.693539803379071,0.17563765856286942
IAG20220382,2023-1,Ingeniería Agroindustrial,2022,Regular,0,3.632565281345407,0.21586312102860994
IAG20220382,2023-2,Ingeniería Agroindustrial,2022,Regular,0,3.3097387071048248,0.23203262841699634
IAG20220383,2024-1,Ingeniería Agroindustrial,2022,Egresado,0,2.5137002619039945,0.28460025769475356
IAG20220383,2025-1,Ingeniería Agroindustrial,2022,Egresado,0,3.0670998228282773,0.24587545021321755
IAG20220384,2023-1,Ingeniería Agroindustrial,2022,Irregular,0,2.2658047671463395,0.3062032397220732
IAG20220384,2025-1,Ingeniería Agroindustrial,2022,Irregular,1,3.1086927749589726,0.2433864138235513
IAG20230002,2022-1,Ingeniería Agroindustrial,2023,Regular,0,2.6157655977801815,0.27656660061535177
IAG20230002,2022-2,Ingeniería Agroindustrial,2023,Regular,0,3.957855173362524,0.20170012334623694
IAG20230002,2023-1,Ingeniería Agroindustrial,2023,Regular,0,4.338717386956446,0.18731090775533463
IAG20230002,2023-2,Ingeniería Agroindustrial,2023,Regular,1,4.347550466098539,0.18700150776315702
IAG20230002,2024-1,Ingeniería Agroindustrial,2023,Regular,0,3.9058566311468566,0.2038379991887833
IAG20230024,2022-1,Ingeniería Agroindustrial,2023,Regular,0,4.397969495721051,0.18525484458418967
IAG20230024,2022-2,Ingeniería Agroindustrial,2023,Irregular,0,4.2290905516693025,0.19123784339147964
IAG20230024,2023-1,Ingeniería Agroindustrial,2023,Regular,0,2.9228064977703894,0.2549195328824838
IAG20230024,2023-2,Ingeniería Agroindustrial,2023,Regular,0,2.4349217121504307,0.29112745028880166
IAG20230024,2024-1,Ingeniería Agroindustrial,2023,Regular,0,3.464063029687016,0.2240111739797975
IAG20230024,2024-2,Ingeniería Agroindustrial,2023,Regular,0,4.168947260565926,0.19346299151261107
IAG20230030,2022-2,Ingeniería Agroindustrial,2023,Irregular,0,4.566909618315622,0.1796328786639381
IAG20230030,2024-1,Ingeniería Agroindustrial,2023,Irregular,1,3.727266108013749,0.21153875774092376
IAG20230030,2025-1,Ingeniería Agroindustrial,2023,Irregular,0,5.066768694572287,0.1648323927191526
IAG20230074,2023-1,Ingeniería Agroindustrial,2023,Regular,0,2.501266873797063,0.28561090486527735
IAG20230074,2023-2,Ingeniería Agroindustrial,2023,Regular,0,2.12599652516381,0.3198979883535211
IAG20230074,2024-1,Ingeniería Agroindustrial,2023,Regular,0,2.7858282624056225,0.26414299082985127
IAG20230074,2025-1,Ingeniería Agroindustrial,2023,Regular,0,4.368256283303967,0.18628022717733148
IAG20230105,2022-1,Ingeniería Agroindustrial,2023,Irregular,0,5.365887246219683,0.15708729377728764
IAG20230105,2022-2,Ingeniería Agroindustrial,2023,Irregular,1,3.441846637185721,0.2251315909082316
IAG20230105,2023-2,Ingeniería Agroindustrial,2023,Irregular,1,4.4512697510160475,0.18344349952845623
IAG20230105,2024-1,Ingeniería Agroindustrial,2023,Irregular,1,4.554454128311699,0.1800356933191479
IAG20230105,2025-1,Ingeniería Agroindustrial,2023,Irregular,1,4.917369428281147,0.16899401197103825
IAG20230140,2022-1,Ingeniería Agroindustrial,2023,Regular,0,4.1937285306025816,0.19253990540856764
IAG20230140,2022-2,Ingeniería Agroindustrial,2023,Regular,0,4.6812985127850135,0.1760160987403904
IAG20230140,2023-1,Ingeniería Agroindustrial,2023,Regular,0,3.516285524262718,0.22142089879564236
IAG20230141,2022-1,Ingeniería Agroindustrial,2023,Regular,0,3.084850451376416,0.24480700380672285
IAG20230141,2022-2,Ingeniería Agroindustrial,2023,Regular,0,4.208196337524068,0.19200505034635298
IAG20230155,2022-1,Ingeniería Agroindustrial,2023,Regular,0,3.771796073855822,0.20956469734297672
IAG20230155,2022-2,Ingeniería Agroindustrial,2023,Regular,0,5.20148098039354,0.1612518047159343
IAG20230179,2022-2,Ingeniería Agroindustrial,2023,Regular,0,3.263288646711058,0.23456070720697195
IAG20230179,2023-2,Ingeniería Agroindustrial,2023,Regular,0,2.7522301347198574,0.26650817356506845
IAG20230179,2024-1,Ingeniería Agroindustrial,2023,Regular,0,2.4626158597909047,0.2887990006666193
IAG20230179,2025-1,Ingeniería Agroindustrial,2023,Regular,0,3.2246173987946407,0.23670782596438628
IAG20230188,2022-2,Ingeniería Agroindustrial,2023,Irregular,0,3.5409083318221803,0.22022025703362283
IAG20230188,2023-1,Ingeniería Agroindustrial,2023,Irregular,0,3.7961651385189468,0.2084999100570585
IAG20230188,2023-2,Ingeniería Agroindustrial,2023,Irregular,0,3.66933377089719,0.2141633151677343
IAG20230188,2024-1,Ingeniería Agroindustrial,2023,Irregular,0,3.9241133224988998,0.20308224740297362
IAG20230188,2025-1,Ingeniería Agroindustrial,2023,Irregular,0,5.0150021883980465,0.16625097858298973
IAG20230213,2023-2,Ingeniería Agroindustrial,2023,Irregular,0,2.6730910866033706,0.2722502590930118
IAG20230213,2024-2,Ingeniería Agroindustrial,2023,Irregular,0,3.059353380140177,0.24634465304064465
IAG20230219,2022-1,Ingeniería Agroindustrial,2023,Irregular,0,2.9354802207943287,0.25409859633296855
IAG20230219,2022-2,Ingeniería Agroindustrial,2023,Irregular,0,2.8416346329851767,0.2603058581921782
IAG20230219,2023-2,Ingeniería Agroindustrial,2023,Irregular,0,2.4739051511883052,0.28786047876348436
IAG20230236,2022-1,Ingeniería Agroindustrial,2023,Baja Temporal,1,7.590353130541514,0.11640964984834827
IAG20230236,2022-2,Ingeniería Agroindustrial,2023,Baja Temporal,1,5.6682200687824125,0.1499650565945697
IAG20230261,2022-1,Ingeniería Agroindustrial,2023,Irregular,0,3.147003548577611,0.24113796583149583
IAG20230261,2022-2,Ingeniería Agroindustrial,2023,Irregular,0,2.3863318819928208,0.29530478253404696
IAG20230261,2023-2,Ingeniería Agroindustrial,2023,Irregular,0,4.513237909884433,0.18138161573023098
IAG20230261,2024-2,Ingeniería Agroindustrial,2023,Irregular,0,3.7263999158738823,0.21157752576997205
IAG20230261,2025-1,Ingeniería Agroindustrial,2023,Irregular,0,5.2540776769618365,0.1598956795314044
IAG20230266,2022-1,Ingeniería Agroindustrial,2023,Regular,0,2.9899969762540994,0.25062675634877873
IAG20230266,2022-2,Ingeniería Agroindustrial,2023,Regular,0,3.1544466617033744,0.24070594267540496
IAG20230266,2023-1,Ingeniería Agroindustrial,2023,Regular,0,2.4383909994951534,0.2908337068549872
IAG20230281,2022-1,Ingeniería Agroindustrial,2023,Irregular,0,4.447969405387377,0.1835546284476418
IAG20230281,2022-2,Ingeniería Agroindustrial,2023,Irregular,1,3.819553499070769,0.20748810033809237
IAG20230281,2023-2,Ingeniería Agroindustrial,2023,Irregular,1,3.3916946313016405,0.22770253488768027
IAG20230306,2022-1,Ingeniería Agroindustrial,2023,Regular,0,3.0676735871336636,0.24584076833575585
IAG20230306,2022-2,Ingeniería Agroindustrial,2023,Irregular,1,3.7120175233856885,0.21222331942464384
