id_estudiante,id_periodo,programa,cohorte,estatus_academico,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
IAG20200084,2022-1,Ingeniería Agroindustrial,2020,Regular,-1.6351387219495126,2.026543542347901,-1.4500242419015505,-2.236227421463815,-0.5697534518853072,-0.6469372275113415,-0.2241023845432601,0.23632353580297952,-0.7853243562760379,-0.8144559674128719,-1.4238606288111348,0.9436743019229069,0.2551329680182076,0.23876079684467105,0.054446171185471084,-0.2801080821494075,0.19107250444804805,0.1526430713091927,0.3526465505536798,-0.16659445892083088,0.16376285416383315,-0.136757347120847,0.031062447801506216,-0.01943169434560568,-0.055625529916901305
IAG20200084,2022-2,Ingeniería Agroindustrial,2020,Irregular,4.002956757571131,-0.4271503718371721,0.5917729476350051,-2.0409939570555493,-1.7781906122883429,1.9297840216411348,-0.11108866954135671,-0.28872059460386296,-0.3297736194633019,0.9655583162615596,0.2682499863246824,0.8107527198824516,0.3336820172720939,-0.9578342284006968,1.0518145642646262,0.12691622776766823,-0.7314670663989574,-0.27759166798697105,-0.15077044929760514,-0.01548962644895743,0.10208429135107294,0.2935077509267279,0.20872303878661047,-0.25939418954621135,-0.04789931515810753
IAG20200095,2022-1,Ingeniería Agroindustrial,2020,Regular,-1.3364641320683663,2.651915259221185,-2.8810936624389534,-3.0405746031146443,-1.3614067814971016,-0.7720012162384703,-0.5538210753669226,1.1843959300050926,-0.2384319650780729,-0.027685240322985093,-0.53522557264871,0.7246935362178559,0.709808739108979,1.1656117434951603,0.030846528441612106,-0.28429151101655403,0.3375559422802868,-0.22159695076573488,-1.1288956407214314,0.1793154826646422,0.09842128349431163,-0.18272461658524095,-0.19635198504598553,0.030887162109054116,-0.033824691253067654
IAG20200095,2023-2,Ingeniería Agroindustrial,2020,Irregular,-0.11806930169856487,-1.9803216171627247,-1.2936315509198553,-2.7971834976403165,0.8514997276327746,0.5954793523888621,0.004425461446834301,-0.7005815352363454,0.5724341284715017,0.43325329185297173,-0.7813653930233349,0.381535518702219,0.4737524269798547,1.5421765668601892,0.43011571362476597,0.06622562479265742,-0.46731489155325484,-0.13450348778142496,0.06612892484939656,0.39255988000997166,0.3886922162692654,0.10710779659748786,0.011321288137781256,0.0017683276220289725,-0.09031599242315455
IAG20200095,2024-1,Ingeniería Agroindustrial,2020,Irregular,-0.5729286175537541,-1.159790753976181,2.0155333664584263,-3.0330530480423117,-0.505360455606072,-0.05975720973671061,-1.1265513481050136,-0.22659726580817538,0.8033652215094716,1.104465642390028,0.20474331183585492,0.6847970614435205,0.8478105744036023,0.5232208771214125,0.5879162137344239,0.4852308070217895,-0.5998323312118168,-0.026580273174217402,0.051580517904378,0.40594457200909345,0.14637350622961606,0.06313050712334123,0.0010305351483896558,0.04983779543930046,-0.0960207089035338
IAG20200097,2022-1,Ingeniería Agroindustrial,2020,Regular,-0.645126176807359,2.8165008268972826,-1.5430710568569956,-1.3491910997177758,2.057641937201948,-0.9211433348769171,-1.2905756567678253,0.2965449749636731,-0.02761980289169999,1.0752433390404479,0.3127776856872683,-0.3626039075411195,-0.13897176681010454,-0.6078807926859454,0.3763971887273113,0.11641304853859039,0.1677795211052493,0.27454496734031736,0.2566874743720936,-0.1722175292542103,-0.1956975210498212,0.23139540322629962,0.04379333200921194,0.019608496556136067,-0.03764101721072746
IAG20200097,2022-2,Ingeniería Agroindustrial,2020,Regular,-0.7273516816916554,-0.37741349900519394,-0.3658881296427147,-0.5482855305506626,1.7576319183434117,0.20303056855201784,-0.8459042575189807,-1.20739680941648,0.013842445399090724,0.7989114099384148,0.2822823669289124,-0.03577807342351483,0.33184685115770796,0.07996876937677971,-0.6281847168042222,-0.43891608120637676,0.5313968050191257,-0.11705419228216397,0.01605979629449096,0.03275025745261013,0.0038102128782376,-0.02882593471695741,0.032018336699319604,0.04260800688227727,-0.07831939174478075
IAG20200097,2023-1,Ingeniería Agroindustrial,2020,Regular,-1.436763239542968,-0.3117595147371643,1.364155673970765,-1.1113734911323219,0.9555594833124279,-0.6832346745123331,-0.35407310300665334,-0.770083553045811,0.5937204376524159,0.35129424705968487,-0.4999759740438174,0.7973235869868416,-0.0429796015946365,-0.03490969353610182,-0.27714944458823765,-0.034558286457285745,0.18346958878369715,-0.44843418639289934,0.014808141650194156,-0.1968644774971839,-0.11976958040880502,-0.08522826954985037,0.002395600213255971,0.017151706955142634,-0.09161714016577036
IAG20200097,2023-2,Ingeniería Agroindustrial,2020,Regular,-0.8021073675346269,-0.8311506341999038,1.0898665336810855,-0.6031239513643556,0.5547931301101876,0.6046160364488404,-1.696783535534029,0.30077297685969884,0.05498619763354218,0.7135132267108945,0.11176795059959184,-0.34978164157940445,0.27763061675391026,-0.15848059297660777,-0.046311274738526975,-0.4064242104580958,0.35267815720186013,-0.6285802121041257,0.051404962290839074,-0.24406169413514234,0.028323775173977828,-0.04727870543990581,0.026266865568920078,0.0026807203291624657,-0.08265580258341437
IAG20200097,2024-1,Ingeniería Agroindustrial,2020,Regular,-1.6116450540743856,-2.543267602379844,-0.2017750265376052,-0.15360794593813398,-0.6817264723958666,-0.9349521396479604,-1.4113633697738874,0.24639564137689135,-0.22082654709822405,0.406741307430841,-0.6501211334051927,0.03520180628278392,-1.1200310245129332,-1.40712454164052,0.15073554234238742,-0.05937508560263956,0.2805269816305059,-0.8135097892295647,0.1945702805612782,-0.10324791055922578,-0.5765087291839209,-0.06097349221928978,0.012536938367573872,0.017526963837794875,-0.10729722214826926
IAG20200097,2024-2,Ingeniería Agroindustrial,2020,Regular,-0.5414044554882276,-1.6808821681325987,2.5310894153778105,-1.685401248916036,-0.540226521437972,0.2999230711786078,-1.4193642132685007,1.9435697279594009,2.1284027362086952,0.8637751974558844,-0.33117230271451276,-0.47515965598355253,-0.21005503538754938,0.19117909646644257,0.12973024373885503,0.20736687640581222,0.4234422506337817,-0.7206012518134566,0.01844163204057559,-0.14059738003158825,0.021413304002775514,-0.033856984917649095,0.057964250040388514,0.0641485242315717,-0.0966883167741537
IAG20200098,2022-2,Ingeniería Agroindustrial,2020,Regular,-0.9924930423263579,1.2569767837223418,-3.3829235617991937,-1.2278686306671565,-0.14975987410764532,-1.1375631960011874,-1.5721454091468086,-0.3138622662302296,0.3520613117018611,-1.4261190099267211,-0.8663154012374823,-0.5762791967842364,0.2556057417308893,-0.5759649669876187,-0.7210649288610261,-0.17967457905495404,0.022616334711945848,0.06458067621661977,0.2875442189217075,-0.46228476876878377,0.5178624908524481,-0.1107971395108217,-0.06057490655819944,-0.010739056111527215,0.15265071800876198
IAG20200098,2023-1,Ingeniería Agroindustrial,2020,Regular,-0.3604698444067386,-0.07357575362384332,1.6372884622982335,-2.419330074528901,-0.44610714797634465,0.2879837486785471,0.45436471770518916,-0.21725035642476914,0.8397740364689626,0.05969259302690154,-0.8617371128227901,-1.2785213556094945,-0.4091020552962423,0.3086309900735188,0.35128863907187935,0.5533243638707209,0.2557472243085606,0.16701313345466826,-0.18496682425313501,-0.10688756347774381,0.1435174877876243,0.006188550807033028,0.0392483650388393,0.061510185862042654,0.1333688232271153
IAG20200098,2023-2,Ingeniería Agroindustrial,2020,Regular,-1.1354649861568171,-2.2440773902335,-0.858769403690008,-1.2690545822020722,-0.29992431936208275,-0.0644900113850619,-1.0158235806679012,0.05811640365662064,1.2712411131668744,-0.11600341798375004,0.011535753395984992,-1.5296455398481548,0.18924071760836952,-0.41189189925093206,0.2796878735768324,0.43478277583788394,-0.040223036757758526,0.10808578915547658,-0.07649280581607493,-0.2481125628136119,-0.2691325995267066,-0.023855133346459893,0.014228302681874206,0.017746250239544657,0.11733502912557543
IAG20200098,2024-1,Ingeniería Agroindustrial,2020,Regular,-1.8424574161376246,-3.5875357153379523,-1.657618189410189,-0.4822328882069665,0.30810133465291717,-0.9608538869825892,-1.1850903937122799,0.49523428800643643,0.8440889679908687,-0.8529242155335361,-0.8398173624591011,-0.5116558402524375,-0.7903651848943172,-1.1492627654771186,-0.011921184215732608,0.7743196999456431,-0.17219061503856598,0.4122461263899502,-0.10276936381674148,-0.30601710205705185,-0.2800149628485539,-0.03995096049242693,-0.009496671228730241,0.002507742009223296,0.08725518589315852
IAG20200124,2022-2,Ingeniería Agroindustrial,2020,Irregular,-0.612854831215422,0.7339463949146918,0.9960119730400951,-1.1860712313373818,1.1623444872456747,-0.03839560589575116,-0.5779039234463451,-1.82029394243434,0.7270443701647097,-0.34738037050212645,-1.795724580911501,-0.23641083472133517,-0.15869888648631575,-0.8067736457041006,-0.06198756833616052,0.01267729416903632,0.20979941138594976,0.10555695937765232,-0.13859843636786104,-0.16453314882528372,-0.05249032469400657,-0.07681184397555382,0.013946739428475735,0.04539988075592405,0.13519502191132957
IAG20200124,2023-1,Ingeniería Agroindustrial,2020,Irregular,4.172053974851451,0.2724673369963818,0.6958688801433294,-1.6795619830181046,1.0272222038556578,1.6416011001849042,0.5973572809700789,-0.05254687961748784,-2.376366513590896,-0.8213904275272569,0.13255737851902505,0.625707075506535,-0.2953465966165936,-1.2556023524078153,1.0286860332285819,0.6195881187379291,-0.39495934017364864,-0.3800994730270515,-0.10332485265190984,0.001257210272508624,-0.15675235838182133,0.007881818773060873,0.057725992151362975,-0.19855937292835243,0.15991489521028945
IAG20200124,2024-2,Ingeniería Agroindustrial,2020,Irregular,5.006765293089012,-1.5799495602409765,-0.43366996699934024,-2.6298338638115495,-0.14105597030308795,0.11501416684001282,-0.6204478711071479,-0.542513010987883,-0.8501866685601396,-0.6559962685228058,1.767197967052659,0.1968824498749244,0.5687082640558737,-0.30517843561406344,-0.08882242655725388,-0.33369354699949805,-0.2864859036773022,-0.47277643271620456,-0.13942567487166227,-0.5305635104734234,0.23264649650250896,0.0636404485284279,-0.20332176078810044,-0.27395202506319066,0.1442393899868363
IAG20200124,2025-1,Ingeniería Agroindustrial,2020,Irregular,1.0577576985573978,-3.1768494240984766,-0.8076864969476748,-2.4478223920649156,1.0234366084153887,-2.4324287866039,-1.19011739809991,-0.6631730355607287,0.5114759499367966,0.14999698581440363,1.7112176866225794,-0.1814231965394135,0.05568936112371072,0.6429842326486676,-0.27465342094965317,-0.784026785169763,0.3026947095496379,0.17057273380390103,0.09832496703493183,0.3536956795443205,0.372675329650928,0.13051935868807002,0.01953105435550946,-0.024172679136593798,0.1681818452506054
IAG20200127,2023-1,Ingeniería Agroindustrial,2020,Irregular,-0.8673224722928232,-3.5953624692232817,-4.305281161433447,-2.464809733921848,-1.1449684499845483,0.3982047370647534,0.019061017259678743,-1.2135996570750933,-0.26054410306149284,-0.3920160143699138,0.840286292171282,-1.5995796115873415,1.2508743322703546,0.8159144507077577,1.1811160880945868,0.17862406736529737,-0.5604318108153232,-0.057390339528939606,0.12752068956529025,0.4386458756616404,0.3893286659155155,0.18312721205082041,0.05448831864604153,-0.01840283178117969,-0.09723446121307637
IAG20200127,2024-1,Ingeniería Agroindustrial,2020,Irregular,-0.28477733270042893,-2.290629610235289,-0.414579434284966,-2.706618157177594,0.27607725945335826,0.12446714969911299,-1.3797332688125918,-0.4925304979979787,1.275149782649871,0.1255518319584672,-0.9316299812383344,-0.12429121148911176,0.41229855722538034,-0.18116961943207913,0.5601923787057148,0.8345042688235086,-0.7321448149147075,0.8808787380632962,-0.042578990038179075,0.5090417345133244,-0.35566238719656335,-0.04223390014774954,-0.035337918199520826,0.0762300341886735,0.10376237853484724
IAG20200127,2024-2,Ingeniería Agroindustrial,2020,Irregular,0.30161580707386737,-3.7906137635603185,-2.110687891248961,-2.095195972410754,0.529694842783564,1.2805085129037967,-1.600459649995168,0.9615086877428103,0.11333984854337628,-0.17874797171990994,-0.3015584672839874,-1.1920898943227463,0.06588707297687894,0.7867423527315226,0.14098732433937736,0.6568924493096253,-0.7905378374956433,1.018982730097689,-0.05597506222768158,0.30066743297683185,-0.051338979261423515,-0.025518888732457258,-0.051989140675598816,1.8691549023366064e-05,0.09327399192077522
IAG20200157,2022-1,Ingeniería Agroindustrial,2020,Regular,0.17617946768611914,2.944383274728318,-1.3926553212720356,-1.535898987011991,2.2812089202683556,-0.5897397770947218,-1.150811169246309,0.08871155297773942,1.290616422510013,0.5834263698886987,-0.8688265601819823,-0.02505070615485686,-0.3461243132243669,0.0601457412911694,-0.8398380365951046,-0.265444603568444,0.31408574502683845,0.44375619897450586,0.31324694199043296,0.04805541774752553,-0.23460291974981068,0.22988616000690976,0.30585489239770197,-0.014812408583948854,-0.03849572110856063
IAG20200157,2022-2,Ingeniería Agroindustrial,2020,Regular,-0.8298286997029826,-0.7470929967751649,-0.905933700223085,-0.2852233997431834,1.076015959889813,-0.14600796327130613,-0.7922934340779499,-1.4383690990142306,0.3840054103790267,-0.8745412425181609,-0.9296296868919688,-0.33144072724630913,0.015424886064153515,-0.6979199284085355,-0.5881019680984259,-0.36355860981241644,0.573628658168154,-0.19977558078638255,0.010022399385333756,0.011999749083527642,0.23346214513112337,0.014634579028413005,0.07121343307385358,0.040353953157794754,-0.09678555076699336
IAG20200157,2023-1,Ingeniería Agroindustrial,2020,Regular,-0.318922777967053,-0.5761692140760515,0.12635001351523517,-0.02168473762944823,2.1214666439856757,0.6967928336608078,-1.7097945022168055,-0.11919013407170388,-0.38192163694751197,1.3123772115759973,1.1932120087422826,-0.7506763670146275,0.14926290428665756,0.1887143233099534,-0.6957034543893295,-0.3544589106588931,0.2509130631303181,-0.03453688404714392,-0.035072033092581396,-0.24547585551572285,-0.022024908008015338,-0.08940183167518923,-0.008883762969596068,-0.0006798666917158114,-0.08511665520261505
IAG20200157,2023-2,Ingeniería Agroindustrial,2020,Regular,-0.8760803970713716,-1.2404877257386089,0.1245214825685049,0.1399966484940306,1.692924770376626,-0.05947192087814926,-1.5878138330057818,0.22794218871570118,-0.007964325058572046,0.07603930965731974,-0.07594315067961532,-0.5047578513230088,-0.46665199589093853,-0.6284445150414276,-0.19452477223783682,-0.07440234400150683,0.11955972903825961,-0.4422269400953163,-0.01815266510977368,-0.41549215825950486,0.058436152467385004,-0.07510316539641171,0.006999819586145476,-0.021406220226956194,-0.10341531418918173
IAG20200167,2022-2,Ingeniería Agroindustrial,2020,Regular,-2.499168793282806,-2.634721740066554,-3.1558552945915093,-1.1828309089976174,-0.4756665839986454,0.18311209176266843,0.11876297668355028,-1.6516572100180533,-1.9285671942738871,-1.28224947280091,-0.15350493287523057,0.32770801264941785,1.2143690552782178,0.27912766321280036,-0.3977178431737487,-0.44017573677576805,0.4968445591531921,0.25983857967032636,0.12714856636524055,0.14719251966334865,-0.09569433298842159,0.08063220637926202,0.02705993861003172,-0.014360813442339483,0.13468697246741526
IAG20200171,2022-1,Ingeniería Agroindustrial,2020,Irregular,-0.24991465627194778,0.1902334847548879,-0.39693778411957303,-0.7858355484848641,1.9844348135412708,0.5837913972971345,0.24752168419242984,-1.2817970326994002,-0.43695094637698106,-0.18055100794477272,-0.9630128590413986,-0.42998702532942384,-0.460801555094786,0.29888693057387866,-0.47126647457937154,-0.23755664014698705,0.48103735951431964,0.3013857100397128,-0.09293700066718522,0.024956720526790776,0.011015109048222591,-0.048821482688272896,0.010439478607170573,0.03402057959505202,-0.08980628697989787
IAG20200171,2022-2,Ingeniería Agroindustrial,2020,Irregular,0.21186828359728452,0.18805348705829036,0.7993956041105618,-1.2065803171189335,0.9539964068366159,0.7471771629314374,-0.7799447494359839,-0.786715509846773,1.726734292932951,0.9273679493967167,-0.4646559043225291,-0.8089525330608724,0.09177761798440257,0.5349372756797793,-0.6452618936296559,-0.30958859456224785,0.3021732171314287,0.054116222760243526,-0.10921785646577657,-0.09209503785796064,0.020265332429745014,-0.018994359711473167,0.021727455026495358,0.042531325076174666,-0.08262705667377099
IAG20200171,2023-2,Ingeniería Agroindustrial,2020,Irregular,6.016446987625576,0.39933730835034725,1.7418409423981174,-0.5867287626791782,-0.28802035579428437,2.327364915556941,-0.07517697372650997,1.191110593647948,-2.3303736121391374,0.33742948130168504,-0.20350207992789274,-0.8422700254323913,1.2683945114557,-0.06150589177326478,-1.1795456145136747,0.4918592434287169,-0.6197409568273473,-0.506518289045713,-0.02122926203245455,0.0804808667012473,0.007091248961899275,-0.10114371769865119,0.045771605530661244,-0.17555233481857038,0.1136250257236307
IAG20200171,2024-2,Ingeniería Agroindustrial,2020,Irregular,0.42822734935207996,-0.8484485996555962,2.7898834520904363,-1.8912628665845548,0.23801470384668472,-3.0555843878853017,0.8776924489781787,0.24834683323293139,-1.1431516078602753,0.20679553090842342,-0.20720610815269705,-0.47398688448178716,0.44700317403184686,0.09291259671508227,0.09258155878869195,0.9778782778816205,-0.3559710338564891,-0.5781097649479748,0.17774165704761544,0.516882407756773,0.007708603959950091,0.20785173035426655,0.014168148198175681,0.06503009811688831,-0.1318437403470581
IAG20200171,2025-1,Ingeniería Agroindustrial,2020,Irregular,7.484865722167218,-1.0568146858936665,1.1823517038865738,-0.9362495779568089,1.065782641393501,1.4192925481299148,-1.6346212322670899,1.5481795164618615,0.33673101431615243,-0.10512268913863076,-1.7808558451110719,-0.18134885601540335,1.0479423651728241,-0.0019821583214712033,-0.5585169088190537,-0.33482073877664487,-0.9104961033729952,-0.8984869295081594,0.036323212677983864,-0.06110029576882199,-0.011351254089973865,-0.28216122696580964,0.18825239066552532,0.43061966994370976,-0.13369027012086582
IAG20200194,2022-1,Ingeniería Agroindustrial,2020,Regular,-0.8234569095004405,0.5240405479565322,0.7465204777989045,-1.023928248661467,0.9301939626915173,0.28947443846509097,-0.6156725689627124,-1.4717283541830277,0.017141187944789228,0.8627245688621109,0.3273756573404375,-0.4801616383936829,0.5147746838490476,-0.19668927532145156,-0.004098008986379961,-0.1422133160951436,0.280059999134469,0.24311634822544773,-0.11261745808395043,-0.04712289063135192,0.008154519856040848,-0.04967538735616327,0.016696235501798263,0.045281171428926605,-0.07865936648085153
IAG20200194,2022-2,Ingeniería Agroindustrial,2020,Regular,-2.087055278194166,-0.4750367801339901,0.9351072389998215,-1.638662982593699,0.6253841080757829,-1.4095419533281761,0.5639620885866794,-1.4615262177822208,0.807453442444437,0.20673560600062788,-0.12034633387957758,1.257055110280487,0.25554841632887143,0.23995408804480184,-0.42661887683414207,0.2734652855165791,0.13009565000628587,-0.055211530049909384,-0.03609091719041787,-0.07042635617441367,-0.014517046923004165,-0.12866532162958969,0.00650786131773675,0.041232244648430845,-0.09787204917976704
IAG20200194,2023-2,Ingeniería Agroindustrial,2020,Regular,-2.027023652147373,-0.8550266843517409,1.3334881567743821,-1.584640121236527,0.7649313257491327,-0.5189911229854883,0.16451464104436428,-0.3085818615759501,-1.7871583723510491,0.40734688564922017,0.31068307971924725,1.1516912624238864,0.008916806053396406,0.5382550056256125,-0.3553867828728531,0.18859632994209496,0.2520701949110754,-0.14847806689006565,0.03745390188821505,-0.16108564591118638,-0.12241547357087953,0.010683276084872606,-0.021565986531230007,-0.006211428162195763,0.13883126317522543
IAG20200249,2022-1,Ingeniería Agroindustrial,2020,Regular,-0.2906187087058592,4.032788976992202,-1.8022997945074137,-1.715022870287045,-0.06565023197258595,-1.3382904049192828,-1.060871773290158,0.8696772834696901,-1.4008422269041874,-1.037138112941561,-0.476132584504948,-0.11183606109373531,-0.6014910943193973,-0.20967066930284933,-0.8097210435401521,-0.08828988231139728,0.5909605757853424,-0.053324833060403705,-1.109713893156677,0.29268356595138645,-0.209056307071912,0.20646699202736263,-0.18207371238992195,0.050560254326091854,-0.046300298528268106
IAG20200249,2023-1,Ingeniería Agroindustrial,2020,Irregular,5.281579657577988,1.3480236754497013,1.9362393172095718,-1.019719862505476,0.344607169166395,0.605697366644705,0.03067633225564979,-1.1466034997577033,-0.46952032904855806,-1.530270861448206,0.5558511477785029,-0.16291455544368247,-0.6646200335224147,-1.185302675172548,-1.155680913746645,0.42097805206417177,-0.8651958815914725,-0.5981491604441341,-0.07681068726405048,-0.30882253585098596,-0.0734577827967223,-0.07330443822385765,0.16612704110179988,-0.27019995953587,0.13787668978279793
