id_estudiante,id_periodo,programa,cohorte,estatus_academico,promedio_general,promedio_periodo,porcentaje_avance,porcentaje_asistencia,retardos,num_asesorias,num_incidencias,recursamientos,rezago_materias,creditos_inscritos_periodo,creditos_aprobados_periodo,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IAG20200051,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,-0.765635105036726,0.0,-1.165829782915134,-1.0018267111634076,0.4253099296925961,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.7598085705168535,-1.124469953493074,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,1.5198834899598457,0.0,-0.2896096964003785,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,-0.5443201567604616,-0.9923822985600096,1.974096964064686
IAG20200051,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,-0.2771799158914022,-0.3269751275672128,0.23923901983525866,-1.9620498687905998,2.3011802156215295,0.3741132055432285,2.0592202310258663,0.8882858088030295,1.5407724037410715,0.9542646593205645,-0.28206614131491065,2.212998703629573,1.3301443803153619,2.3624976427272446,1.3377764155828784,-0.45715245596448484,0.0096038866795961,1.138179102938655,2.6414166314707077,-0.15466226432855207,2.121967990324559,-0.3838001809711627,0.43545612540836925,0.609216919956064,-0.5065607304015044
IAG20200084,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,0.28089155021154955,-0.32375430099200925,-0.11202818085233957,-0.8307324030771084,-0.5126252132718706,0.3741132055432285,-0.3767312323191194,0.14257360460620055,1.5407724037410715,-0.18845082723771414,-0.28206614131491065,0.05086109490004391,1.3301443803153619,0.9364341109541224,0.3992661352687664,-0.45715245596448484,-2.076923643274424,0.86147433562616,1.504013521626209,0.9649580404846618,1.1640619702910142,0.5490863902945103,1.4152324075772,-0.9923822985600096,-0.5065607304015044
IAG20200084,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,1.3685032213692447,1.211506366521648,-0.6401402480930044,-0.49552722805088817,-1.4505603562363374,-0.3615936691372542,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,0.0972280444018555,-0.28206614131491065,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,1.5198834899598457,-0.02201016680455571,-0.3046246837739247,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,0.43545612540836925,0.609216919956064,1.974096964064686
IAG20200095,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,1.4826282655620775,1.3188672523617637,-0.6401402480930044,0.20718153730355682,-1.4505603562363374,-0.3615936691372542,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,0.9542646593205645,-0.28206614131491065,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,3.496919435884176,-0.02201016680455571,-0.42396458341821436,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,-1.5240964389292924,-0.9923822985600096,1.974096964064686
IAG20200095,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,1.5362670363327087,1.3865046104410361,0.8521397217246542,-0.16468670374115504,0.4253099296925961,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,0.8114252235007796,1.262340847678389,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,0.0685209863546063,-0.4374195721035999,0.3666104117817102,0.9649580404846618,0.2061559502574696,1.4819729615601833,-0.5443201567604616,-0.9923822985600096,-0.5065607304015044
IAG20200097,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,0.4440903634072994,0.3418831912167081,-0.6401402480930044,-0.6744779074268646,1.3632450726570629,-0.3615936691372542,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.7598085705168535,-0.28206614131491065,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.42142958554995325,0.3666104117817102,-0.15466226432855207,0.2061559502574696,-0.3838001809711627,0.43545612540836925,-0.9923822985600096,-0.5065607304015044
IAG20200097,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Irregular,0.8435280180822137,1.0934093920975194,-0.28887304740540615,-0.25459850850079224,-0.5126252132718706,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-1.045487442156423,-0.5628674120409651,1.1319298992648084,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,0.983891534963911,-0.4356645735794192,0.3666104117817102,0.9649580404846618,0.2061559502574696,0.5490863902945103,0.43545612540836925,0.609216919956064,-0.5065607304015044
IAG20200097,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,-0.765635105036726,0.0,-1.165829782915134,-0.8263677523606208,0.4253099296925961,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.7598085705168535,-1.124469953493074,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,1.5198834899598457,0.0,-0.2882446975482379,0.3666104117817102,0.9649580404846618,0.2061559502574696,0.5490863902945103,0.43545612540836925,-0.9923822985600096,1.974096964064686
IAG20200097,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,0.4806103775490067,0.20446125734135964,1.7315189896529175,-0.5409195955023551,1.3632450726570629,0.3741132055432285,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,1.6684618384194887,2.1047446598565527,2.212998703629573,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.7088973288693089,0.47946965686282117,0.3666104117817102,0.9649580404846618,0.2061559502574696,1.4819729615601833,1.4152324075772,0.609216919956064,-0.5065607304015044
IAG20200098,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,-0.21783489291112965,-0.28080994665596376,-0.19923934791960518,-0.33141636111096845,0.4253099296925961,0.3741132055432285,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,0.9542646593205645,0.4199370355002256,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,1.5198834899598457,-0.02201016680455571,-0.36955962916861174,0.3666104117817102,-0.15466226432855207,0.2061559502574696,0.5490863902945103,-0.5443201567604616,-0.9923822985600096,1.974096964064686
IAG20200098,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Irregular,-0.08430859120551525,0.09495315378444186,0.41366135396979015,-0.6875718595763269,1.3632450726570629,0.3741132055432285,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.6169691346970686,-0.1416655059518834,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,0.4809406840796777,-0.3055996829540251,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,0.43545612540836925,-0.9923822985600096,-0.5065607304015044
IAG20200098,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,0.11312773524808568,0.14219194355409262,2.8725317587829777,-0.533063224212679,-0.5126252132718706,0.3741132055432285,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,2.382659017518413,2.8067478366716885,1.1319298992648084,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,0.3760395066095376,0.06275500728790799,0.3666104117817102,-0.15466226432855207,0.2061559502574696,1.4819729615601833,0.43545612540836925,-0.9923822985600096,-0.5065607304015044
IAG20200124,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,0.044652708732385124,-0.03387990922369752,-0.8145625822275359,-0.3008638060955571,-0.5126252132718706,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-1.045487442156423,-0.5628674120409651,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.40602459850436684,0.3666104117817102,0.9649580404846618,0.2061559502574696,0.5490863902945103,1.4152324075772,0.609216919956064,-0.5065607304015044
IAG20200124,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Irregular,-0.49744125118356997,-1.0538083247047985,-0.8145625822275359,-1.2052194345517133,2.3011802156215295,-0.3615936691372542,2.0592202310258663,0.14257360460620055,1.5407724037410715,-0.9026480063366383,-1.124469953493074,0.05086109490004391,1.3301443803153619,0.9364341109541224,0.3992661352687664,-0.45715245596448484,-1.3871624763474748,-0.3687796298245314,1.504013521626209,-1.2742825691417659,2.121967990324559,-1.3166867522368357,-0.5443201567604616,-0.9923822985600096,-0.5065607304015044
IAG20200124,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,-0.043223575296095565,0.09817398035964546,0.8521397217246542,-0.7530416203236354,0.4253099296925961,1.1098200802237113,-0.3767312323191194,0.8882858088030295,1.5407724037410715,2.096980145878843,1.5431421184044436,1.1319298992648084,1.3301443803153619,0.9364341109541224,1.3377764155828784,-0.45715245596448484,0.8373172869919345,0.9950492232999154,1.504013521626209,-1.2742825691417659,1.1640619702910142,-0.3838001809711627,0.43545612540836925,0.609216919956064,-0.5065607304015044
IAG20200127,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Irregular,0.9839018224393983,0.8497001812404568,1.028984588277721,-0.18214530660710423,-0.5126252132718706,0.3741132055432285,-0.3767312323191194,0.14257360460620055,0.9039368094765574,1.9541407100590582,2.385545930582607,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.2968246903331215,0.3666104117817102,0.9649580404846618,0.2061559502574696,1.4819729615601833,-0.5443201567604616,0.609216919956064,-0.5065607304015044
IAG20200127,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,0.5650629102517023,0.14004472583729072,3.1341652599847745,-0.6561463744176188,0.4253099296925961,0.3741132055432285,-0.3767312323191194,0.14257360460620055,0.9039368094765574,1.8113012742392733,2.24514529521958,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.9718687737602081,-0.013294928759923594,0.3666104117817102,0.9649580404846618,0.2061559502574696,1.4819729615601833,1.4152324075772,0.609216919956064,-0.5065607304015044
IAG20200157,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Regular,0.06747771757095197,-0.012407732055674038,-0.28887304740540615,-0.188255817610187,-0.5126252132718706,0.3741132055432285,-0.3767312323191194,0.8882858088030295,0.2671012152120434,-0.18845082723771414,0.2795364001371983,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.33972465425753934,-0.7707926980627884,-0.15466226432855207,-0.7517500697760751,0.5490863902945103,0.43545612540836925,-0.9923822985600096,-0.5065607304015044
IAG20200157,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Regular,-0.13794736197614646,-0.592156515592299,0.06239415328219211,-0.7678814327596916,0.4253099296925961,-0.3615936691372542,-0.3767312323191194,0.8882858088030295,0.2671012152120434,-1.045487442156423,-0.5628674120409651,1.1319298992648084,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.797991479597373,-0.31710467327920994,-0.7707926980627884,-0.15466226432855207,-0.7517500697760751,-0.3838001809711627,-0.5443201567604616,0.609216919956064,-0.5065607304015044
IAG20200157,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,-0.765635105036726,0.0,-1.165829782915134,-0.4405326290231494,-0.5126252132718706,-0.3615936691372542,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-1.045487442156423,-1.124469953493074,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,1.5198834899598457,0.0,-0.36175963572780845,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,0.43545612540836925,-0.9923822985600096,1.974096964064686
IAG20200157,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Regular,-0.22354114512077095,-0.5277399840882301,0.590506220522857,-0.3759357984191375,0.4253099296925961,-0.3615936691372542,-0.3767312323191194,0.8882858088030295,0.2671012152120434,-0.7598085705168535,-0.28206614131491065,2.212998703629573,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.4531108961338986,-0.3091096800023866,-0.7707926980627884,-0.15466226432855207,-0.7517500697760751,-0.3838001809711627,0.43545612540836925,0.609216919956064,-0.5065607304015044
IAG20200167,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,2.0909147511098753,1.8911007738895813,0.5008725210370559,-0.3488749639769164,0.4253099296925961,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,1.0971040951403492,1.5431421184044436,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.42142958554995325,0.3666104117817102,-0.15466226432855207,0.2061559502574696,0.5490863902945103,1.4152324075772,0.609216919956064,-0.5065607304015044
IAG20200171,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Regular,-0.11512235313757961,-0.3022821238239873,-0.28887304740540615,0.08409838709861701,-0.5126252132718706,-0.3615936691372542,-0.3767312323191194,0.8882858088030295,0.2671012152120434,-0.9026480063366383,-0.42246677667793786,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.33815070164607386,-0.38106461949379644,-0.7707926980627884,-0.15466226432855207,-0.7517500697760751,-0.3838001809711627,-0.5443201567604616,0.609216919956064,-0.5065607304015044
IAG20200171,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,0.010415195474535652,-0.06608817497573198,-0.7273514151602701,-0.35323961469340465,1.3632450726570629,-1.097300543817737,-0.3767312323191194,0.14257360460620055,0.9039368094765574,-0.9026480063366383,-0.42246677667793786,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.31671467360716976,0.3666104117817102,0.9649580404846618,0.2061559502574696,0.5490863902945103,0.43545612540836925,0.609216919956064,-0.5065607304015044
IAG20200171,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,-0.868347644810276,-1.3651548936411337,0.06239415328219211,-1.3309213751865454,1.3632450726570629,1.1098200802237113,2.0592202310258663,2.3797102171966875,0.2671012152120434,0.3829069160414252,-0.5628674120409651,1.1319298992648084,1.3301443803153619,2.3624976427272446,1.3377764155828784,-0.45715245596448484,-1.6027128410121463,4.602351189835395,2.6414166314707077,-1.2742825691417659,2.121967990324559,-1.3166867522368357,0.43545612540836925,0.609216919956064,-0.5065607304015044
IAG20200194,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,1.2714969338053361,2.0489212760745517,-0.19923934791960518,-0.003194627231127742,0.4253099296925961,0.3741132055432285,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.7598085705168535,-0.28206614131491065,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,2.464004038994655,-0.4001746034237644,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,0.43545612540836925,-0.9923822985600096,-0.5065607304015044
IAG20200194,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,0.28431530153733464,0.19157795104054678,-0.7273514151602701,-0.333162221397563,-0.5126252132718706,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.9026480063366383,-0.42246677667793786,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.2964346906610813,0.3666104117817102,-0.15466226432855207,0.2061559502574696,-0.3838001809711627,1.4152324075772,0.609216919956064,-0.5065607304015044
IAG20200194,Septiembre-Diciembre 2023,Ingeniería Agroindustrial,2020,Irregular,1.5545270434035614,1.920088213066412,0.14960532034945773,0.1792477727180391,0.4253099296925961,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-1.045487442156423,-0.5628674120409651,1.1319298992648084,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,1.0485566443633125,-0.34284465163386063,0.3666104117817102,0.9649580404846618,0.2061559502574696,0.5490863902945103,-1.5240964389292924,0.609216919956064,-0.5065607304015044
IAG20200249,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Irregular,-2.1921981574471343,-2.1381532716899683,-1.165829782915134,-1.447021084245106,0.4253099296925961,1.845526954904194,2.0592202310258663,0.14257360460620055,1.5407724037410715,-1.045487442156423,-1.124469953493074,0.05086109490004391,1.3301443803153619,0.9364341109541224,0.3992661352687664,-0.45715245596448484,-0.02201016680455571,-0.36585463228423015,1.504013521626209,-0.15466226432855207,2.121967990324559,-0.3838001809711627,-0.5443201567604616,2.210816138472137,-0.5065607304015044
IAG20200249,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,-0.765635105036726,0.0,-1.165829782915134,-0.750422829893743,-0.5126252132718706,-0.3615936691372542,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,0.0972280444018555,-1.124469953493074,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,3.496919435884176,0.0,-0.33835965540539875,0.3666104117817102,-0.15466226432855207,0.2061559502574696,-0.3838001809711627,1.4152324075772,-0.9923822985600096,1.974096964064686
IAG20200267,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,0.46691537224586627,0.0,-0.8145625822275359,-0.13849879944223187,-0.5126252132718706,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.7598085705168535,-1.124469953493074,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,1.5198834899598457,0.0,-0.4407345693159413,0.3666104117817102,-0.15466226432855207,0.2061559502574696,-0.3838001809711627,-1.5240964389292924,-0.9923822985600096,1.974096964064686
IAG20200267,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Irregular,0.18730901397342592,-0.16271297223183537,-0.28887304740540615,-0.4152176548675229,0.4253099296925961,-0.3615936691372542,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.7598085705168535,-0.28206614131491065,1.1319298992648084,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.7261413580424826,-0.38964461227868,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,1.4152324075772,0.609216919956064,-0.5065607304015044
IAG20200267,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,0.46691537224586627,0.3633553683847316,-0.8145625822275359,-0.13937172958552976,-0.5126252132718706,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.4741296988772838,-0.5628674120409651,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,1.5198834899598457,-0.02201016680455571,-0.3664396317922904,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,0.43545612540836925,-0.9923822985600096,1.974096964064686
IAG20200290,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,-0.6366738050988257,-0.6748243976891893,-0.11202818085233957,-0.9887327590139459,0.4253099296925961,-0.3615936691372542,-0.3767312323191194,0.8882858088030295,0.9039368094765574,0.6685857876809949,0.5603376708632528,-1.0302077094647206,1.3301443803153619,0.9364341109541224,0.3992661352687664,-0.45715245596448484,-0.02201016680455571,2.651962829962544,1.504013521626209,0.9649580404846618,1.1640619702910142,0.5490863902945103,-0.5443201567604616,-0.9923822985600096,-0.5065607304015044
IAG20200290,Mayo-Agosto 2023,Ingeniería Agroindustrial,2020,Irregular,-1.1673552605954964,-1.6732806360022667,0.32645018690252453,-1.8319832774392806,-0.5126252132718706,2.5812338295846766,2.0592202310258663,3.125422421393516,0.2671012152120434,0.52574635186121,-0.42246677667793786,0.05086109490004391,1.3301443803153619,2.3624976427272446,2.2762866958969905,-0.45715245596448484,-1.3584224277255188,3.7379169167583757,2.6414166314707077,0.9649580404846618,2.121967990324559,0.5490863902945103,0.43545612540836925,2.210816138472137,-0.5065607304015044
IAG20200369,Enero-Abril 2023,Ingeniería Agroindustrial,2020,Irregular,1.174490646241429,1.1685620121856009,-0.376084214472672,0.1792477727180391,-0.5126252132718706,0.3741132055432285,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-0.9026480063366383,-0.42246677667793786,0.05086109490004391,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,0.35161046528087486,-0.41850458800965207,0.3666104117817102,0.9649580404846618,0.2061559502574696,0.5490863902945103,0.43545612540836925,0.609216919956064,-0.5065607304015044
IAG20200369,Septiembre-Diciembre 2022,Ingeniería Agroindustrial,2020,Irregular,1.026128088790747,0.8894237090013001,-0.8145625822275359,-0.5496488969353304,0.4253099296925961,-1.097300543817737,-0.3767312323191194,-0.6031385995906284,1.5407724037410715,-1.045487442156423,-0.5628674120409651,-1.0302077094647206,1.3301443803153619,-0.4896294208189999,-0.5392441450453458,-0.45715245596448484,-0.02201016680455571,-0.377554622445435,0.3666104117817102,-1.2742825691417659,0.2061559502574696,-1.3166867522368357,-0.5443201567604616,0.609216919956064,-0.5065607304015044
