id_estudiante,id_periodo,programa,cohorte,estatus_academico,cluster,distance_to_centroid,membership_score
4716f941-d497-5627-a5d6-a0d1c57e05c4,2023-2,Ingenieria Biomedica,2022,Regular,1,3.598862601473861,0.21744506993523052
8526d206-4262-55b8-9b53-6a9c0253581f,2022-2,Ingenieria en Desarrollo de Software,2021,Regular,1,3.014785649110939,0.24907930021654995
f87ae05b-78f5-55c1-88ca-d48cf7d95be4,2024-2,Ingenieria en Desarrollo de Software,2020,Regular,1,3.7184535585727345,0.21193384391442135
f05d582b-5e70-5fd1-a5e6-bf8a54ebbc67,2024-1,Ingenieria Biomedica,2020,Regular,1,5.504245756784204,0.15374572815871196
04187b54-f5f0-57ea-94d0-2d054b86eb43,2025-1,Ingenieria en Energia,2024,Baja Temporal,2,2.7674445377295984,0.2654319101410414
bf0361cc-1061-5b22-8807-57f29fb4d516,2023-2,Ingenieria en Energia,2021,Regular,1,2.9921648262095193,0.2504906594624451
eebf4ea1-bb53-5879-a452-49e4cf69cb48,2023-2,Ingenieria Agroindustrial,2022,Baja Temporal,2,3.9076420810298944,0.20376384086064905
d80fd437-6344-5962-8aa3-a32b70cee9e0,2022-2,Ingenieria Biomedica,2021,Regular,1,3.1898605862278435,0.23867142579565062
9a65f048-1e24-5b83-b71a-fda54e6dafaa,2024-1,Ingenieria Agroindustrial,2023,Regular,1,3.246437164776768,0.2354915335365781
ad552827-82c2-5176-a183-ed756bc8981c,2024-2,Ingenieria Biomedica,2021,Baja Temporal,2,3.4746680465266166,0.22348026481567335
182def2b-2e31-5ec2-ab33-7aac5fed5079,2025-1,Ingenieria Biomedica,2024,Irregular,0,4.92728405019144,0.16871133415104375
583f6675-5025-518b-82de-891fc91f2681,2022-2,Ingenieria Agroindustrial,2021,Regular,1,3.041106462904481,0.2474569797107661
dd51f7f6-a60d-522b-bcde-d379b6364a1b,2025-1,Ingenieria en Desarrollo de Software,2024,Regular,1,3.3825898413818294,0.22817558480094963
a3a0d3dc-fd66-5784-aef7-c253bf4f1952,2024-2,Ingenieria Biomedica,2021,Regular,1,2.2054931606675705,0.31196447781274994
19cc745d-2af1-52b7-8f2a-9736c5512460,2022-2,Ingenieria Agroindustrial,2022,Regular,1,3.430452202220507,0.22571059439458754
7009cb91-5633-595f-9242-578f4a603d3e,2024-2,Ingenieria en Desarrollo de Software,2021,Regular,1,3.144845150365407,0.2412635366876952
d833e678-57a6-5920-b1ae-82a6d7e37a61,2023-2,Ingenieria en Desarrollo de Software,2022,Regular,1,3.0407819261576994,0.2474768543005439
c72ba3a7-9df0-54e9-ae2e-6fd948660c22,2023-2,Ingenieria Biomedica,2022,Regular,1,2.8458435541925664,0.2600209774289557
21fd4fdd-1301-525a-855b-896ceb7156e1,2025-1,Ingenieria Biomedica,2020,Irregular,0,4.307427712280019,0.1884151898454044
ed389911-63e6-582b-b193-0dc586a4b694,2025-1,Ingenieria Biomedica,2023,Regular,0,4.142414876314691,0.19446116737991578
811d0770-c901-5a32-8c01-61a9ffbe4fae,2024-1,Ingenieria Biomedica,2024,Regular,0,3.628718471799384,0.21604251934796467
649c90f0-30bf-59a2-b999-8c485fcb0617,2023-2,Ingenieria Agroindustrial,2022,Regular,1,3.430674858528888,0.22569925167833885
b43d0add-05f4-5e11-a7d1-e6a2977b4790,2023-2,Ingenieria en Energia,2020,Regular,1,5.277514072259458,0.15929872693062258
ca5dff75-e99d-56cf-bfdd-0cfb3ea89548,2024-1,Ingenieria Biomedica,2022,Regular,0,3.977627317847526,0.20089892957924976
50bf48a1-ea56-5fa9-8c66-70bda22682cc,2023-1,Ingenieria en Energia,2022,Regular,1,3.1557020179362567,0.24063323012187607
62477aa5-2dff-53f7-91f2-3b2d135ca58d,2024-2,Ingenieria Biomedica,2022,Regular,1,3.09315058935038,0.24431058134089054
84ccd916-7b10-5ef4-ab9f-c5bad860eaf6,2023-2,Ingenieria Biomedica,2021,Baja Temporal,2,4.032524404357737,0.19870743182766987
87329f25-4f62-5bc8-8760-eb17a10df387,2024-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.1720399534767525,0.23969089729513593
93bf7f09-a5f0-5a9c-82b1-9ffd3b0fa803,2024-2,Ingenieria en Desarrollo de Software,2021,Regular,1,2.6431441364523023,0.27448817904135986
a8eee576-d1e1-52bd-8fa3-bb0131caa6fa,2023-2,Ingenieria Biomedica,2021,Regular,1,3.3844460955638946,0.2280789815187333
606705c4-d6ca-5314-966c-b70eedf15cfb,2024-2,Ingenieria Biomedica,2022,Regular,1,3.6073822218042304,0.21704298707138833
4a75b49e-b51d-5645-bb71-1344b4c8235c,2024-1,Ingenieria en Desarrollo de Software,2022,Regular,1,4.009432521175848,0.19962340959236502
dcfc00fb-501f-5e86-9714-713438fe39ac,2024-1,Ingenieria en Desarrollo de Software,2020,Regular,1,5.272126558659013,0.15943555836248957
caa32366-d8e0-57cd-89fa-4039583681e6,2024-2,Ingenieria Biomedica,2020,Regular,0,4.145762335001533,0.19433466508897795
1f10260b-2e59-585d-b350-76fcc56c446d,2023-2,Ingenieria Biomedica,2021,Regular,0,4.0795939772793695,0.19686612837028364
3dfdd89f-4907-5c4a-b90d-2bd93711a18a,2023-1,Ingenieria Biomedica,2020,Regular,0,4.576265183814865,0.17933150003384066
8cf806a6-613a-5d14-9f16-a988d4470649,2023-1,Ingenieria Biomedica,2023,Regular,1,3.416135905377392,0.22644230644766414
792fca8d-5ca7-5b84-bd5d-67b36acfc093,2024-1,Ingenieria en Energia,2023,Regular,1,2.5646972500482073,0.2805287321346789
8bd8544c-1af3-5b06-a2cf-73376043f9bd,2022-2,Ingenieria en Desarrollo de Software,2020,Regular,1,3.3551184424004883,0.22961488033579452
2f01adde-0ee8-580d-aa45-0c787262724c,2024-2,Ingenieria Agroindustrial,2024,Regular,1,2.568254905999455,0.2802490366701825
1559c366-0eff-5f40-b919-f774f64c4b59,2023-2,Ingenieria en Desarrollo de Software,2021,Regular,1,3.0448949860027,0.24722520694863162
4f1a588b-c918-59ff-bc02-4884f8c9fa58,2023-2,Ingenieria Biomedica,2020,Regular,1,3.461959488554115,0.22411678155420617
1307e3ef-ec1c-5b16-8cf2-b67b23674014,2023-2,Ingenieria Agroindustrial,2023,Regular,1,3.960989564788993,0.2015726876544102
40f9bfbd-4b7c-5bf8-8801-ceecdd63e729,2024-1,Ingenieria en Desarrollo de Software,2024,Baja Temporal,2,4.726043187905454,0.17464066671941972
55209b4f-7be2-5174-a5c8-3c409d72c6d7,2022-2,Ingenieria en Energia,2024,Regular,0,4.078008474886512,0.19692759571897897
071a2811-00b4-5fb1-aab7-d175f8e6f041,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,0,3.999335990010442,0.20002656392732496
dec79f5a-5ae5-5dc7-abf8-2b8e699cb9b9,2024-1,Ingenieria Biomedica,2020,Regular,1,5.499005737357446,0.15386969028998104
fca436c8-9c87-5d04-99e0-576d9ca08e81,2023-2,Ingenieria Biomedica,2022,Regular,1,4.121816144280037,0.19524324415994201
4094a1c9-54a1-580f-9d16-3c0026b4598f,2024-1,Ingenieria Agroindustrial,2023,Regular,1,2.2641539151812,0.3063581025849046
df753833-cd20-5a4b-84e2-73b8f4593f42,2023-2,Ingenieria en Desarrollo de Software,2020,Regular,1,3.51837016872378,0.221318741638747
1e4e653f-4aea-5526-bb30-eba99ac67e7f,2025-1,Ingenieria Biomedica,2021,Regular,1,5.504228423757132,0.15374613787354588
1cbd0984-6621-56fe-9cc9-0f24cec3fde3,2023-1,Ingenieria en Desarrollo de Software,2020,Regular,0,5.5022188667034895,0.15379365421253227
59d2265b-0f7e-5b2b-b51b-c2df2c97d586,2023-2,Ingenieria Biomedica,2020,Regular,1,4.4028628941170895,0.18508705839803016
387778c3-982c-51cc-b2bc-917c7cfaf7d1,2023-2,Ingenieria en Energia,2021,Regular,0,4.554753342978142,0.1800259954412048
6cfd1f92-71c5-543a-b3ea-0dffdb45041b,2024-2,Ingenieria en Desarrollo de Software,2023,Regular,1,2.324872149238369,0.30076344446178804
60731102-9efa-599c-b184-cf18cd4661c9,2023-1,Ingenieria en Desarrollo de Software,2022,Regular,0,3.4050923944908162,0.22700999444430262
f9fefaa1-94e6-5edf-92e8-8797d6bbe734,2023-2,Ingenieria Biomedica,2022,Regular,1,4.015255345814307,0.19939164230881928
71876bfe-cfbb-5138-bb41-50ecebb52aa2,2024-1,Ingenieria Agroindustrial,2021,Irregular,0,5.087694715233491,0.16426579300989888
aea75d43-e78e-5782-85fb-226661edf6ba,2024-1,Ingenieria en Desarrollo de Software,2024,Regular,1,5.849841707707317,0.14598877502159185
d1a1b4d4-8425-5729-8c8f-a5336a1467b0,2024-1,Ingenieria Biomedica,2020,Regular,0,4.011393927906416,0.19954527909518477
104bb3d4-9f96-5777-9d48-ee52d7c6d178,2024-2,Ingenieria en Desarrollo de Software,2022,Regular,1,2.895660031656468,0.256695910801742
d2f564d7-cf9b-5cd9-8c54-ed13eac73806,2023-2,Ingenieria Biomedica,2024,Regular,1,5.163349831291439,0.16224943048388749
a570865b-29fb-5559-8564-e5186fd59f39,2023-1,Ingenieria en Energia,2024,Regular,1,4.660228297635829,0.1766713191440849
8c6b22a2-3730-5793-bba8-2e0437b2e98a,2024-1,Ingenieria en Desarrollo de Software,2023,Regular,1,3.582655783886226,0.21821407654405384
d9ba6be0-e3ad-5d2d-ac3a-03333a32cb1f,2024-1,Ingenieria en Desarrollo de Software,2021,Regular,1,3.528818930375687,0.22080812136091413
bdd5663e-ef14-5aaf-a977-7f234bfdf32a,2024-1,Ingenieria en Energia,2020,Regular,1,3.8542994925655494,0.2060029467756406
dbea64e9-ff50-54fc-83cb-a5c0b0ed438c,2024-1,Ingenieria Biomedica,2021,Regular,1,3.7657763886010662,0.20982939996761732
df73aad2-9794-52c2-8d70-d6ed40394efe,2024-1,Ingenieria Biomedica,2021,Regular,1,4.193174414587452,0.1925604495760885
ccd9484d-392d-5ae8-be6a-66bfad6ceb7c,2022-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.489749478725274,0.22272957650276717
c80fb84e-78f3-5607-934f-ddf63438a731,2025-1,Ingenieria en Energia,2021,Regular,1,4.056017881010624,0.19778411064482126
ad828f4c-3952-5dcb-b011-45466f943a53,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.7905191738221182,0.20874564190547837
d7f9c7ed-2a59-5076-bb20-77cf84d06200,2025-1,Ingenieria en Desarrollo de Software,2024,Regular,0,4.399692316602746,0.18519573734326347
500ca273-4c86-5255-9867-d7c4c3fb18ed,2023-2,Ingenieria Biomedica,2024,Irregular,0,5.370101425903768,0.15698337171423035
1c666eaa-2ec9-56c1-adc5-0f7be5af217b,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.8232987766739,0.2073269864259975
104e0444-1877-5767-b9bf-3381090f2c8d,2023-1,Ingenieria Biomedica,2022,Regular,1,3.094872511032931,0.24420784708331497
5b796a18-a472-5e17-a810-65d395f5211e,2024-2,Ingenieria Biomedica,2022,Regular,1,4.7071422650138866,0.1752190419590963
07ea1511-f88d-51f5-b1a9-50124cffffb0,2025-1,Ingenieria en Desarrollo de Software,2022,Irregular,0,4.493266844677584,0.18204103828833623
ac75df31-9996-5f0d-9d5d-7bba42100424,2023-2,Ingenieria Biomedica,2020,Regular,1,3.030176906936804,0.24812806561389011
74fa2f05-c540-5a83-b9ac-024976a94b3b,2024-2,Ingenieria Biomedica,2023,Regular,1,3.2856939996609187,0.2333344378014668
4c7c9eb8-a4e4-577e-8145-ae414e2802c4,2024-1,Ingenieria en Desarrollo de Software,2022,Regular,1,2.2122299965641514,0.3113102116192224
9c08f10e-da32-5669-9d85-f13d601eba4d,2023-2,Ingenieria en Energia,2021,Regular,0,2.103889038389443,0.3221764655990678
76699e54-f2f3-5966-a2cd-40b3ec1af7f0,2023-1,Ingenieria en Desarrollo de Software,2023,Baja Temporal,2,4.510131637025726,0.18148386751424014
a62d24e7-3715-5acc-909e-16b63754b194,2024-2,Ingenieria Biomedica,2022,Regular,1,3.074150489786982,0.24544994165207806
cc0d3a30-125b-5fa9-b7cf-b16344426e18,2024-1,Ingenieria Biomedica,2020,Regular,0,3.4797635542752436,0.22322606715384657
f3248bb9-7148-5391-ba5c-4db793cf25ed,2025-1,Ingenieria Agroindustrial,2023,Regular,1,2.8160465723331396,0.26205130913499247
7bdc06cf-076f-570b-a16d-e1fedbbb05e7,2025-1,Ingenieria en Desarrollo de Software,2022,Regular,1,5.846316019470779,0.146063955732692
5eae0265-225f-5296-b427-698ec614220e,2024-2,Ingenieria Biomedica,2023,Regular,1,5.579547204168424,0.15198614265833632
6e90683f-edbb-5a90-9cce-c71aa6b7f50b,2025-1,Ingenieria en Desarrollo de Software,2023,Regular,0,4.357016148852694,0.18667108185107278
5e3e0d2e-24cd-5e6e-a341-75b669ee94fb,2024-2,Ingenieria en Desarrollo de Software,2020,Regular,1,3.8981914886783966,0.20415698371764038
de2b92d3-79cc-550a-9d55-7aef10d169a9,2023-1,Ingenieria en Desarrollo de Software,2024,Regular,0,5.925741488277213,0.1443888718186551
92a4be51-c9c1-5a77-92cf-cff814619d70,2023-1,Ingenieria en Desarrollo de Software,2024,Regular,1,3.849828054886856,0.20619287708403702
fe7cb670-98a3-5178-b2e4-76675ab28185,2024-2,Ingenieria en Desarrollo de Software,2023,Regular,1,2.8543120889948708,0.2594496701124118
2f7f4b1c-d877-5aac-afe3-ad1cabb0884e,2023-1,Ingenieria en Desarrollo de Software,2024,Regular,1,3.935880811860045,0.2025980849450776
9dc545f5-1854-5ac4-a27c-a1193e4d5c68,2025-1,Ingenieria Agroindustrial,2020,Regular,1,6.170726722741304,0.13945587925259953
3c631f56-f1ed-55e4-9262-edd3f4b84deb,2024-1,Ingenieria en Desarrollo de Software,2021,Regular,1,4.539833098391661,0.18051085334869071
a083d0f4-efcb-5a26-8451-785f478ec2fe,2024-1,Ingenieria en Energia,2022,Regular,1,2.497761476184509,0.28589713930145916
2a9987ea-8926-5726-9e44-5abdf1d4d38c,2024-1,Ingenieria en Desarrollo de Software,2022,Regular,1,3.5965087423967406,0.2175564229382002
b5e71b7d-b665-5f2e-851c-569a931fde43,2025-1,Ingenieria en Desarrollo de Software,2020,Regular,0,4.2313486917520455,0.1911552945374565
580a256c-b2f1-5ef2-9fd9-a1668e7938b6,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.2134187854699054,0.23733695863523668
f4974b5a-c47b-5b41-9621-60f287398db3,2025-1,Ingenieria Agroindustrial,2021,Irregular,0,4.578522881780574,0.17925892233336438
6833428e-b7c2-5005-9ed6-a908399048a3,2023-1,Ingenieria Agroindustrial,2021,Regular,1,3.5856827546139516,0.21807003526221594
cbf0f895-eadd-5c83-a186-c4c90dc52c07,2025-1,Ingenieria en Desarrollo de Software,2020,Regular,1,4.682877953912274,0.17596717862145328
b29837ea-4f81-5be4-a0c7-65517a752552,2024-2,Ingenieria Biomedica,2022,Regular,1,2.5238153274771387,0.28378331639642024
f6bfc201-b871-5b23-bfd3-e94d05e5a45a,2022-2,Ingenieria en Desarrollo de Software,2024,Regular,1,3.615211973957225,0.21667477152573109
39dc14f6-43e6-56cd-9456-6fd00bcdf7b1,2024-1,Ingenieria Biomedica,2022,Regular,1,2.9458589880556008,0.25343024244583295
549c7704-0e92-5ab4-b691-7ce2ad3c6d35,2023-1,Ingenieria en Desarrollo de Software,2024,Regular,1,3.312796414939624,0.23186812077101004
621f1106-41cf-51e6-aea6-4c29cae5dd3b,2025-1,Ingenieria en Energia,2024,Regular,1,2.54349989812288,0.2822068657402068
3ef3b39d-857d-5bcb-a71c-888a9884d66f,2024-1,Ingenieria Agroindustrial,2022,Regular,1,4.472763915688898,0.18272302905909701
bedae0b3-454b-5e5a-b4b8-478457e8565b,2023-2,Ingenieria en Energia,2020,Regular,1,3.7318603220879156,0.21133337248609946
166d2d59-760b-55e6-97d0-da3aa5c9c629,2025-1,Ingenieria en Desarrollo de Software,2022,Baja Temporal,2,4.392308000562452,0.1854493474585824
fa37514f-6eae-518d-a17e-a10043cb31cd,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,1,4.619056012955549,0.17796583584401987
c2111b73-5ce3-50c7-9ea9-3f38a2a71602,2023-2,Ingenieria en Desarrollo de Software,2024,Regular,0,4.2646213385280705,0.18994718436475222
ed1be8fd-0dd9-5c1d-851f-b23aa972ebc8,2024-1,Ingenieria en Energia,2023,Irregular,0,3.5620080905350213,0.21920171559422252
4466e9b9-e81f-5c3d-8d59-7b3e2a387293,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.6516810552046612,0.21497604589229574
5afc4668-588a-52f2-8c0c-6fa517dbe9c3,2024-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.5499213440669606,0.21978401919057067
a4b54351-d639-5538-ab98-363bc27d0301,2024-2,Ingenieria en Desarrollo de Software,2023,Irregular,0,5.365547641574015,0.15709567445052208
900cafb2-3a80-5829-9fde-d72898e58ed4,2023-2,Ingenieria en Energia,2023,Regular,1,4.589442241136143,0.17890872771533176
4ddede85-ffdb-569d-9e4a-1e653b4f7579,2023-2,Ingenieria en Desarrollo de Software,2021,Regular,1,2.8142608493016055,0.26217399373278333
f2e01bce-2020-5274-88ed-fb9d48359796,2023-2,Ingenieria en Desarrollo de Software,2021,Regular,1,2.447698013368611,0.29004860522077425
d3f5ace9-26fa-5bdd-aa79-2f2f12b165b4,2023-1,Ingenieria en Desarrollo de Software,2024,Regular,1,4.6382659778938615,0.17735949384451416
3f03fd9d-58b4-5adf-9263-c4517412f3d8,2023-2,Ingenieria Biomedica,2023,Regular,1,4.3828115093840045,0.18577652185232055
0e983a77-7038-5e81-aab5-b3dfd530a31d,2023-2,Ingenieria en Desarrollo de Software,2024,Regular,0,3.9982646860175604,0.20006943665817836
be6be8df-95fc-558d-80ff-bf71f5fff684,2023-1,Ingenieria en Desarrollo de Software,2023,Regular,1,4.566826951938991,0.17963554617980146
79e5ba12-68de-5bc9-b252-e0abfb76c95a,2025-1,Ingenieria en Energia,2023,Regular,1,2.420008465851123,0.29239693702077846
72c4b33c-14c5-589c-b19c-730539079bea,2024-2,Ingenieria en Desarrollo de Software,2022,Regular,1,4.7320838939949095,0.17445662319206942
a1bfa0f9-89b5-520f-8655-2459cfa0111f,2024-2,Ingenieria Biomedica,2023,Regular,1,3.2047636865063835,0.2378254937867557
807b758c-7c0e-50a2-a340-5959260fddd5,2023-2,Ingenieria en Energia,2021,Regular,1,2.828161517729112,0.2612219979143424
478395f5-587f-5f12-bc0e-ff20e0bf15dc,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,0,4.014760322413823,0.19941132491027136
a627bf8e-7401-591c-b730-d00a71556b9c,2023-2,Ingenieria en Energia,2021,Regular,0,3.743193678259108,0.21082841389833978
ef6550aa-262d-51e4-b585-92830b89e61b,2023-1,Ingenieria en Energia,2021,Regular,1,2.2931462751323957,0.30366097235076406
96b7a0ed-09ab-5487-9448-4d1f9301d6b3,2024-2,Ingenieria Agroindustrial,2022,Regular,1,3.047484445972732,0.2470670396263055
0d5f833a-586f-50e2-b1b2-f5737285353e,2024-2,Ingenieria Agroindustrial,2023,Regular,1,2.1183145957804546,0.3206860530855833
5c16c5ad-2cc6-5e3c-ba24-1ce1190f74b8,2022-2,Ingenieria en Desarrollo de Software,2021,Irregular,0,5.669481187626874,0.14993670000227088
bdf79138-c2eb-53da-a9f8-7f0b54417ee1,2024-2,Ingenieria Biomedica,2020,Regular,0,4.507446390021609,0.18157235298954522
e45f7da9-79ab-5ae0-881f-f8944e0d25df,2024-2,Ingenieria en Desarrollo de Software,2022,Regular,1,4.278265803495747,0.18945616557197806
3b6316fb-116b-59fc-80b4-b1fcf29a674b,2024-1,Ingenieria en Desarrollo de Software,2024,Irregular,0,5.50526585275826,0.153721619167339
3f996802-5765-5088-b228-37c9d224b5e9,2024-1,Ingenieria en Desarrollo de Software,2021,Regular,1,5.6652434636330975,0.1500320289058007
94dd942c-e121-5a50-813c-07e96cf3dbc5,2024-2,Ingenieria Biomedica,2022,Regular,0,4.3927411637583775,0.18543445154023808
5040532e-67cb-5deb-adac-6189ea5f0441,2023-2,Ingenieria Biomedica,2023,Regular,1,3.58122116638616,0.2182824106675552
9df81a2d-bddd-5dc7-9df3-3dd76ad3f0f3,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.6635444991146398,0.21442917510272436
6c77d105-487a-5640-9e96-04532fd3156c,2025-1,Ingenieria en Energia,2024,Regular,0,3.700289398554845,0.21275285736819968
d132a578-cfdb-5e06-8fa4-f9b9c46f757e,2024-1,Ingenieria en Desarrollo de Software,2021,Regular,1,4.701001347921271,0.1754077817162112
db00576a-2f6f-54e2-9faf-0f532e9161dc,2025-1,Ingenieria Agroindustrial,2023,Regular,1,3.22757965452319,0.23654196531343313
fc152c53-4b4e-5767-ba34-286067593099,2024-1,Ingenieria Agroindustrial,2022,Baja Temporal,2,3.098808255155914,0.24397335463109168
0390b287-29ee-567d-8657-3ce2fea35c09,2023-1,Ingenieria Agroindustrial,2022,Regular,1,4.550278451634902,0.18017114072996424
24b7e019-b6b9-5f00-ad3a-acc3567e4b0e,2024-2,Ingenieria en Desarrollo de Software,2021,Regular,0,6.343283114191481,0.13617887046563956
c5872726-38f0-5b6c-8f90-3eeceb1cc0ab,2023-1,Ingenieria Agroindustrial,2024,Regular,1,3.071204176342353,0.2456275727488615
13c37363-774c-5fca-9059-7c39175a682c,2025-1,Ingenieria en Energia,2020,Regular,1,6.01110001039301,0.14263097067758768
28c0b230-0ebc-5071-b8e6-798b2968075e,2023-1,Ingenieria en Desarrollo de Software,2022,Regular,1,3.4237352527547436,0.22605331080273872
5f926756-2b20-5b16-bb62-7bdccac72807,2023-1,Ingenieria en Energia,2022,Regular,1,4.439433028490113,0.18384268999403083
ee293d41-f95e-51f9-b7e2-587de3428dea,2024-1,Ingenieria en Energia,2023,Regular,0,4.007941084826691,0.19968286029359444
20d99420-7ff0-5487-a708-b0e7d81a6768,2023-2,Ingenieria Agroindustrial,2022,Regular,1,3.1763773419643253,0.2394419656365768
18b0ba4b-0a48-5857-b5ff-3d166853c81d,2023-2,Ingenieria Biomedica,2023,Baja Temporal,2,4.496712844757366,0.18192691309202666
e278ee4c-5fc8-5e28-93d4-eeb805cbd039,2023-2,Ingenieria en Energia,2023,Baja Temporal,2,5.8850895362814875,0.14524139370017283
d3190094-a4c7-5890-adca-6ca2da63c427,2024-1,Ingenieria Biomedica,2023,Regular,1,3.6553566713416115,0.21480631251220833
e4705c1a-a8d3-5c73-b338-e25459028a67,2024-1,Ingenieria en Desarrollo de Software,2021,Baja Temporal,2,3.3323538087714826,0.2308214065931905
af1facb8-ff16-522c-981f-4868d33e0d2d,2023-2,Ingenieria Agroindustrial,2020,Regular,1,2.7206014485254904,0.26877374903896506
bc2a0059-6168-5ed7-bd17-7d3cd697c9b6,2024-2,Ingenieria Biomedica,2023,Regular,1,1.861096291618794,0.3495163734717244
66f9c383-d9be-58bc-b7d4-84009b773984,2023-2,Ingenieria en Desarrollo de Software,2023,Regular,1,3.3451213068555,0.23014317193452194
c1127ea4-e991-565f-884f-32cfc5980ec4,2024-1,Ingenieria en Energia,2020,Regular,0,4.248594424013463,0.19052720008709037
